plant_uid,scenario,single_frame_rmse_cm,post_hoc_rmse_cm,prior_in_detection_rmse_cm,post_hoc_coverage_95,prior_in_detection_coverage_95,prior_in_detection_truth_closest_rate
plateau_early_050,plateau_early,3.8253792444291532,3.7879108864016557,3.7504852400943354,0.9166666666666666,0.9166666666666666,1.0
plateau_early_051,plateau_early,14.322796008325192,14.454419718064177,10.04670118613975,0.9166666666666666,0.9166666666666666,0.9166666666666666
plateau_early_052,plateau_early,3.144580879373744,4.656429185511937,4.968213463462538,1.0,0.9166666666666666,1.0
plateau_early_053,plateau_early,15.285231404461552,12.467631825057476,10.449411575618164,0.9166666666666666,0.9166666666666666,0.9166666666666666
plateau_early_054,plateau_early,10.60993130358356,17.565675131005353,12.919606450274282,0.8333333333333334,0.9166666666666666,0.9166666666666666
plateau_early_055,plateau_early,20.244275536155772,14.0681890938482,13.675667421109198,0.9166666666666666,0.9166666666666666,0.9166666666666666
plateau_early_056,plateau_early,2.7867362382150684,3.312026153519102,3.2947795481127105,1.0,1.0,1.0
plateau_early_057,plateau_early,17.308553060671112,6.386744689424253,6.733118025367385,1.0,1.0,1.0
plateau_early_058,plateau_early,4.008897046218869,4.148921520769649,4.1541335057100675,0.9166666666666666,0.9166666666666666,1.0
plateau_early_059,plateau_early,21.61310722009098,17.171556403814638,3.3391984024640493,0.9166666666666666,1.0,1.0
rapid_then_plateau_000,rapid_then_plateau,3.5806653466415237,3.4646209405617086,3.4507589946565287,1.0,1.0,1.0
rapid_then_plateau_001,rapid_then_plateau,2.341953438066086,2.572816735620891,2.500350999343367,1.0,1.0,1.0
rapid_then_plateau_002,rapid_then_plateau,14.661390924408007,7.295883396123863,2.7472625349575206,1.0,1.0,1.0
rapid_then_plateau_003,rapid_then_plateau,12.38466021717241,6.920439083234083,3.1020601983356255,1.0,0.9166666666666666,1.0
rapid_then_plateau_004,rapid_then_plateau,14.663959791049773,4.0188323861838775,2.4771534896469447,1.0,1.0,1.0
rapid_then_plateau_005,rapid_then_plateau,1.7622110110002707,1.8016963593043749,1.7832270544526767,1.0,1.0,1.0
rapid_then_plateau_006,rapid_then_plateau,18.49390319707136,9.053433891000982,2.909264071148452,1.0,1.0,1.0
rapid_then_plateau_007,rapid_then_plateau,2.84808014979893,2.73881361696873,2.8207645143828857,0.9166666666666666,0.9166666666666666,1.0
rapid_then_plateau_008,rapid_then_plateau,3.25168832172105,3.294921351733293,3.189383744860487,1.0,1.0,1.0
rapid_then_plateau_009,rapid_then_plateau,15.892208179245664,7.912014701103123,1.9963337110651214,1.0,1.0,1.0
rapid_then_plateau_010,rapid_then_plateau,1.984835243111065,1.8955287162804455,1.894452764340767,1.0,1.0,1.0
rapid_then_plateau_011,rapid_then_plateau,2.4503039637056476,2.3927876203778684,2.372906047431442,1.0,1.0,1.0
rapid_then_plateau_012,rapid_then_plateau,2.691065791327555,2.960794926196866,2.942039466630076,0.9166666666666666,0.9166666666666666,1.0
rapid_then_plateau_013,rapid_then_plateau,7.952852914860221,6.520772287962414,2.838815108554983,0.9166666666666666,0.9166666666666666,1.0
rapid_then_plateau_014,rapid_then_plateau,2.66340845314121,2.4536757698111855,2.5106426786426255,1.0,1.0,1.0
rapid_then_plateau_015,rapid_then_plateau,2.2997843063414987,2.39675604225741,2.3524909808495735,1.0,1.0,1.0
rapid_then_plateau_016,rapid_then_plateau,3.3871589440139056,3.1954946644098294,3.1968589221498185,1.0,1.0,1.0
rapid_then_plateau_017,rapid_then_plateau,9.24607315971332,6.419374040235674,2.824451640098102,1.0,1.0,1.0
rapid_then_plateau_018,rapid_then_plateau,14.046406562139682,6.539033242008467,2.798228687172075,1.0,1.0,1.0
rapid_then_plateau_019,rapid_then_plateau,16.791725140303253,14.542525876666977,2.5079067815451253,1.0,1.0,1.0
rapid_then_plateau_020,rapid_then_plateau,2.9352148918198444,2.698812668965901,2.7403663473181195,1.0,1.0,1.0
rapid_then_plateau_021,rapid_then_plateau,11.87639661649824,4.026114115501303,3.03952038348852,1.0,1.0,1.0
rapid_then_plateau_022,rapid_then_plateau,9.912430104563967,6.444286144775936,2.3291292581458465,1.0,1.0,1.0
rapid_then_plateau_023,rapid_then_plateau,12.622620562541938,11.007620936499805,8.642503391488722,0.8333333333333334,0.9166666666666666,0.9166666666666666
rapid_then_plateau_024,rapid_then_plateau,11.253971685427967,10.57761617440933,1.6535177808349242,0.9166666666666666,1.0,1.0
rapid_then_plateau_025,rapid_then_plateau,2.5270839677463703,2.441762623044733,2.4356363006894184,1.0,1.0,1.0
rapid_then_plateau_026,rapid_then_plateau,16.650547139787943,12.5211893625526,3.6150031978921233,1.0,1.0,1.0
rapid_then_plateau_027,rapid_then_plateau,4.195707742070341,3.8619013372644337,3.8105466211727896,1.0,1.0,1.0
rapid_then_plateau_028,rapid_then_plateau,10.345738328866759,6.880044244714266,2.7741755884860293,1.0,1.0,1.0
rapid_then_plateau_029,rapid_then_plateau,3.3443540575897917,3.0349420249375623,3.104117903066955,1.0,1.0,1.0
rapid_then_plateau_030,rapid_then_plateau,16.328395761674624,2.9131782597141127,2.0895574177815996,1.0,1.0,1.0
rapid_then_plateau_031,rapid_then_plateau,2.3258412961139046,2.243373022720753,2.2647220701483146,1.0,1.0,1.0
rapid_then_plateau_032,rapid_then_plateau,19.948901379435178,10.511511295129008,2.6892966841491663,1.0,1.0,1.0
rapid_then_plateau_033,rapid_then_plateau,8.662150535379489,7.739374540842956,2.9310930753256694,1.0,1.0,1.0
rapid_then_plateau_034,rapid_then_plateau,2.695443023117247,2.973227476219966,2.927023350730246,1.0,1.0,1.0
rapid_then_plateau_035,rapid_then_plateau,2.6854763599424043,2.758302146553934,2.7528131996853307,1.0,1.0,1.0
rapid_then_plateau_036,rapid_then_plateau,15.12464587718465,13.62016901763924,2.4742678104970137,0.9166666666666666,1.0,1.0
rapid_then_plateau_037,rapid_then_plateau,2.916188906688534,2.7520098531800383,2.7310213757433686,1.0,1.0,1.0
rapid_then_plateau_038,rapid_then_plateau,15.292742110086573,8.391154095052123,3.0038614573536107,1.0,1.0,1.0
rapid_then_plateau_039,rapid_then_plateau,24.496807187242343,19.609469784940284,12.30792928557062,0.8333333333333334,0.9166666666666666,0.9166666666666666
rapid_then_plateau_040,rapid_then_plateau,2.9606284477357,3.0935014309288147,3.1126136479711954,1.0,1.0,1.0
rapid_then_plateau_041,rapid_then_plateau,11.245065189197797,10.174364810226903,2.2636368938611375,1.0,1.0,1.0
rapid_then_plateau_042,rapid_then_plateau,13.955965391698808,9.983409364726807,8.517620209846344,0.9166666666666666,0.9166666666666666,0.9166666666666666
rapid_then_plateau_043,rapid_then_plateau,24.882791254834256,21.923955227514938,3.1890230658765435,0.9166666666666666,1.0,1.0
rapid_then_plateau_044,rapid_then_plateau,20.493632900200137,17.222833819294742,2.7872542381641376,0.9166666666666666,1.0,1.0
rapid_then_plateau_045,rapid_then_plateau,16.87140870066307,13.130274502879434,2.667564888291895,1.0,1.0,1.0
rapid_then_plateau_046,rapid_then_plateau,3.097400320469342,2.999382174084477,3.0133769879067835,0.9166666666666666,0.9166666666666666,1.0
rapid_then_plateau_047,rapid_then_plateau,9.307294901646578,7.985631969044582,2.3585967197017097,1.0,1.0,1.0
rapid_then_plateau_048,rapid_then_plateau,14.175507108241986,13.853527599873846,2.9926531593994796,0.9166666666666666,1.0,1.0
rapid_then_plateau_049,rapid_then_plateau,3.590441524253781,3.8961853231727774,3.888759578683774,0.9166666666666666,0.9166666666666666,1.0
rapid_then_plateau_050,rapid_then_plateau,18.96872445260626,8.69001356208637,2.124700476888117,1.0,1.0,1.0
rapid_then_plateau_051,rapid_then_plateau,10.513211063574943,10.075975828300963,1.7106382670290359,0.9166666666666666,1.0,1.0
rapid_then_plateau_052,rapid_then_plateau,12.230113083401125,8.511884765071521,2.5272346204900002,1.0,1.0,1.0
rapid_then_plateau_053,rapid_then_plateau,3.66210110389994,3.557673296738428,3.6442388890698836,0.9166666666666666,0.9166666666666666,1.0
rapid_then_plateau_054,rapid_then_plateau,2.4886635695222967,2.3760566773028344,2.2810827318044544,1.0,1.0,1.0
rapid_then_plateau_055,rapid_then_plateau,2.223478529717084,2.1825019206402434,2.12479026277108,1.0,1.0,1.0
rapid_then_plateau_056,rapid_then_plateau,3.143341256762702,2.744140453102375,2.7648167275095794,1.0,1.0,1.0
rapid_then_plateau_057,rapid_then_plateau,16.214049488025715,3.7345140381612176,3.3872223548466884,0.9166666666666666,0.9166666666666666,1.0
rapid_then_plateau_058,rapid_then_plateau,11.667085375585971,12.384289709337013,3.379605320313024,0.9166666666666666,1.0,1.0
rapid_then_plateau_059,rapid_then_plateau,2.7559602729681667,2.619086074448504,2.6277986805236915,1.0,1.0,1.0
