k_dropped,true_ft,pred_ft,below_ft,error_ft,error_cm,image_id,camera
1,0.0,-0.0015511698590621984,1.0,-0.0015511698590621984,-0.04727965730421581,25-W577.W22_R1-r_x_UFMu-10960.2025-07-22-11-52.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,0.00536916814685776,1.0,0.00536916814685776,0.16365224511622453,25-W577.W22_R1-r_x_UFMu-10960.2025-07-23-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,0.041361087802049876,2.0,0.041361087802049876,1.2606859562064803,25-W577.W22_R1-r_x_UFMu-10960.2025-07-23-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,1.0242586117116574,1.0,0.02425861171165744,0.7394024849713188,25-W577.W22_R1-r_x_UFMu-10960.2025-07-23-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,0.0,0.006021629577250282,3.0,0.006021629577250282,0.1835392695145886,25-W577.W22_R1-r_x_UFMu-10960.2025-07-23-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,1.0,1.0029875475016514,2.0,0.002987547501651422,0.09106044785033535,25-W577.W22_R1-r_x_UFMu-10960.2025-07-23-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,2.0,1.9880050451642186,1.0,-0.01199495483578139,-0.3656062233946168,25-W577.W22_R1-r_x_UFMu-10960.2025-07-23-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,0.005600364523625581,1.0,0.005600364523625581,0.1706991106801077,25-W577.W22_R1-r_x_UFMu-10960.2025-07-24-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,0.02424820918996883,2.0,0.02424820918996883,0.7390854161102499,25-W577.W22_R1-r_x_UFMu-10960.2025-07-24-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,1.0125739610750977,1.0,0.012573961075097673,0.3832543335689771,25-W577.W22_R1-r_x_UFMu-10960.2025-07-24-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,0.0,0.008430415337346777,3.0,0.008430415337346777,0.2569590594823298,25-W577.W22_R1-r_x_UFMu-10960.2025-07-24-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,1.0,1.0030491286498187,2.0,0.0030491286498186554,0.09293744124647262,25-W577.W22_R1-r_x_UFMu-10960.2025-07-24-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,2.0,1.9946513289214474,1.0,-0.005348671078552636,-0.16302749447428436,25-W577.W22_R1-r_x_UFMu-10960.2025-07-24-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,0.008702843656559815,1.0,0.008702843656559815,0.2652626746519432,25-W577.W22_R1-r_x_UFMu-10960.2025-07-25-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,0.013834410192856793,2.0,0.013834410192856793,0.42167282267827505,25-W577.W22_R1-r_x_UFMu-10960.2025-07-25-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,1.002876195917436,1.0,0.002876195917435931,0.08766645156344717,25-W577.W22_R1-r_x_UFMu-10960.2025-07-25-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,0.07966130933863717,1.0,0.07966130933863717,2.4280767086416613,25-W577.W22_R1-r_x_UFMu-10960.2025-07-26-11-45.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,0.10290885057433423,2.0,0.10290885057433423,3.1366617655057074,25-W577.W22_R1-r_x_UFMu-10960.2025-07-26-11-45.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,1.0162795875740867,1.0,0.01627958757408665,0.49620182925816114,25-W577.W22_R1-r_x_UFMu-10960.2025-07-26-11-45.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,0.0,0.10315005072657996,3.0,0.10315005072657996,3.144013546146157,25-W577.W22_R1-r_x_UFMu-10960.2025-07-26-11-45.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,1.0,1.0164299466969857,2.0,0.01642994669698572,0.5007847753241248,25-W577.W22_R1-r_x_UFMu-10960.2025-07-26-11-45.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,2.0,2.0000848625613057,1.0,8.486256130568748e-05,0.0025866108685973542,25-W577.W22_R1-r_x_UFMu-10960.2025-07-26-11-45.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,0.02540914794730591,1.0,0.02540914794730591,0.7744708294338841,25-W577.W22_R1-r_x_UFMu-10960.2025-07-27-11-43.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,-0.010397348113315021,2.0,-0.010397348113315021,-0.3169111704938419,25-W577.W22_R1-r_x_UFMu-10960.2025-07-27-11-43.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,0.979808255680119,1.0,-0.020191744319881022,-0.6154443668699736,25-W577.W22_R1-r_x_UFMu-10960.2025-07-27-11-43.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,0.22374923263092075,1.0,0.22374923263092075,6.819876610590464,25-W577.W22_R1-r_x_UFMu-10960.2025-07-28-11-42.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,0.6414132502286717,2.0,0.6414132502286717,19.550275866969912,25-W577.W22_R1-r_x_UFMu-10960.2025-07-28-11-42.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,1.2696738748863343,1.0,0.2696738748863343,8.21965970653547,25-W577.W22_R1-r_x_UFMu-10960.2025-07-28-11-42.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,-0.004334050336870529,1.0,-0.004334050336870529,-0.1321018542678137,25-W577.W22_R1-r_x_UFMu-10960.2025-07-29-11-40.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,-0.02348448690331223,2.0,-0.02348448690331223,-0.7158071608129568,25-W577.W22_R1-r_x_UFMu-10960.2025-07-29-11-40.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,0.9893365457086117,1.0,-0.010663454291388264,-0.3250220868015143,25-W577.W22_R1-r_x_UFMu-10960.2025-07-29-11-40.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,0.029280052731488457,1.0,0.029280052731488457,0.8924560072557682,25-W577.W22_R1-r_x_UFMu-10960.2025-07-30-11-39.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,-0.01853880811957868,2.0,-0.01853880811957868,-0.5650628714847582,25-W577.W22_R1-r_x_UFMu-10960.2025-07-30-11-39.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,0.9621587079306599,1.0,-0.03784129206934006,-1.153402582273485,25-W577.W22_R1-r_x_UFMu-10960.2025-07-30-11-39.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,0.0,-0.05368292882147691,3.0,-0.05368292882147691,-1.6362556704786162,25-W577.W22_R1-r_x_UFMu-10960.2025-07-30-11-39.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,1.0,0.9395263362761629,2.0,-0.06047366372383711,-1.8432372703025552,25-W577.W22_R1-r_x_UFMu-10960.2025-07-30-11-39.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,2.0,1.9851140807778047,1.0,-0.014885919222195287,-0.45372281789251234,25-W577.W22_R1-r_x_UFMu-10960.2025-07-30-11-39.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,-0.025907414274608027,1.0,-0.025907414274608027,-0.7896579870900526,25-W577.W22_R1-r_x_UFMu-10960.2025-07-31-11-38.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,0.026097771579968315,2.0,0.026097771579968315,0.7954600777574342,25-W577.W22_R1-r_x_UFMu-10960.2025-07-31-11-38.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,1.0465459776071517,1.0,0.046545977607151734,1.418721397465985,25-W577.W22_R1-r_x_UFMu-10960.2025-07-31-11-38.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,0.0,0.008171401479775664,3.0,0.008171401479775664,0.24906431710356222,25-W577.W22_R1-r_x_UFMu-10960.2025-07-31-11-38.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,1.0,1.03472547494056,2.0,0.03472547494056011,1.0584324761882722,25-W577.W22_R1-r_x_UFMu-10960.2025-07-31-11-38.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,2.0,1.9905481724976026,1.0,-0.00945182750239737,-0.28809170227307185,25-W577.W22_R1-r_x_UFMu-10960.2025-07-31-11-38.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,0.007563431926157782,1.0,0.007563431926157782,0.2305334051092892,25-W577.W22_R1-r_x_UFMu-10960.2025-08-01-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,0.0037184647011926975,2.0,0.0037184647011926975,0.11333880409235342,25-W577.W22_R1-r_x_UFMu-10960.2025-08-01-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,0.9978469050848124,1.0,-0.002153094915187559,-0.0656263330149168,25-W577.W22_R1-r_x_UFMu-10960.2025-08-01-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,-0.0005758895615569534,1.0,-0.0005758895615569534,-0.017553113836255938,25-W577.W22_R1-r_x_UFMu-10960.2025-08-02-11-50.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,-0.04863168357616813,2.0,-0.04863168357616813,-1.4822937154016045,25-W577.W22_R1-r_x_UFMu-10960.2025-08-02-11-50.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,0.9624667980690003,1.0,-0.03753320193099974,-1.144011994856872,25-W577.W22_R1-r_x_UFMu-10960.2025-08-02-11-50.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,0.0,-0.027595104705456078,3.0,-0.027595104705456078,-0.8410987914223013,25-W577.W22_R1-r_x_UFMu-10960.2025-08-02-11-50.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,1.0,0.9758793554155781,2.0,-0.02412064458442187,-0.7351972469331786,25-W577.W22_R1-r_x_UFMu-10960.2025-08-02-11-50.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,2.0,2.0088545363912855,1.0,0.008854536391285528,0.2698862692063829,25-W577.W22_R1-r_x_UFMu-10960.2025-08-02-11-50.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,0.06492561899955009,1.0,0.06492561899955009,1.9789328671062867,25-W577.W22_R1-r_x_UFMu-10960.2025-08-03-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,0.059223220476929954,2.0,0.059223220476929954,1.805123760136825,25-W577.W22_R1-r_x_UFMu-10960.2025-08-03-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,0.9960421717056193,1.0,-0.003957828294380739,-0.12063460641272492,25-W577.W22_R1-r_x_UFMu-10960.2025-08-03-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,0.0,0.03655545879624204,3.0,0.03655545879624204,1.1142103841094573,25-W577.W22_R1-r_x_UFMu-10960.2025-08-03-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,1.0,0.9820414070473196,2.0,-0.01795859295268043,-0.5473779131976995,25-W577.W22_R1-r_x_UFMu-10960.2025-08-03-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,2.0,1.992209266426758,1.0,-0.0077907335732418925,-0.2374615593124129,25-W577.W22_R1-r_x_UFMu-10960.2025-08-03-11-49.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,0.003118507373171603,1.0,0.003118507373171603,0.09505210473427046,25-W577.W22_R1-r_x_UFMu-10960.2025-08-04-11-48.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,0.0,-0.07750581039939361,2.0,-0.07750581039939361,-2.362377100973517,25-W577.W22_R1-r_x_UFMu-10960.2025-08-04-11-48.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
2,1.0,0.9371652920216846,1.0,-0.06283470797831536,-1.9152018991790523,25-W577.W22_R1-r_x_UFMu-10960.2025-08-04-11-48.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,0.0,-0.03698163101666378,3.0,-0.03698163101666378,-1.1272001133879122,25-W577.W22_R1-r_x_UFMu-10960.2025-08-04-11-48.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,1.0,0.9630545569734882,2.0,-0.036945443026511815,-1.1260971034480802,25-W577.W22_R1-r_x_UFMu-10960.2025-08-04-11-48.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
3,2.0,2.016891188596566,1.0,0.01689118859656613,0.5148434284233356,25-W577.W22_R1-r_x_UFMu-10960.2025-08-04-11-48.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960
1,0.0,-0.32929615239074694,1.0,-0.32929615239074694,-10.036946724869967,C-M-0006-L.21-M1744-4.2024-06-28-11-35.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,-0.35058697173259984,2.0,-0.35058697173259984,-10.685890898409644,C-M-0006-L.21-M1744-4.2024-06-28-11-35.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,0.9665849286687559,1.0,-0.033415071331244106,-1.0184913741763204,C-M-0006-L.21-M1744-4.2024-06-28-11-35.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,-0.3472741566309588,3.0,-0.3472741566309588,-10.584916294111624,C-M-0006-L.21-M1744-4.2024-06-28-11-35.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,0.9690356782410231,2.0,-0.030964321758976898,-0.9437925272136158,C-M-0006-L.21-M1744-4.2024-06-28-11-35.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,2.003855623771268,1.0,0.003855623771268135,0.11751941254825277,C-M-0006-L.21-M1744-4.2024-06-28-11-35.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,0.0044351410444026015,1.0,0.0044351410444026015,0.1351830990333913,C-M-0006-L.21-M1744-4.2024-06-29-11-34.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,-0.0033318653194352016,2.0,-0.0033318653194352016,-0.10155525493638495,C-M-0006-L.21-M1744-4.2024-06-29-11-34.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,0.9912610381929643,1.0,-0.008738961807035706,-0.2663635558784483,C-M-0006-L.21-M1744-4.2024-06-29-11-34.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,-0.02827115292608701,3.0,-0.02827115292608701,-0.861704741187132,C-M-0006-L.21-M1744-4.2024-06-29-11-34.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,0.9733907737006162,2.0,-0.02660922629938378,-0.8110492176052176,C-M-0006-L.21-M1744-4.2024-06-29-11-34.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,1.9820251830023514,1.0,-0.01797481699764858,-0.5478724220883288,C-M-0006-L.21-M1744-4.2024-06-29-11-34.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,-0.13775613602374925,1.0,-0.13775613602374925,-4.198807026003878,C-M-0006-L.21-M1744-4.2024-06-30-11-36.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,0.13013269407060618,2.0,0.13013269407060618,3.9664445152720766,C-M-0006-L.21-M1744-4.2024-06-30-11-36.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,1.2133490892647298,1.0,0.21334908926472984,6.502880240788966,C-M-0006-L.21-M1744-4.2024-06-30-11-36.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,-0.1497183566313899,3.0,-0.1497183566313899,-4.563415510124765,C-M-0006-L.21-M1744-4.2024-06-30-11-36.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,1.047826667675162,2.0,0.04782666767516197,1.4577568307389368,C-M-0006-L.21-M1744-4.2024-06-30-11-36.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,1.8794451277924715,1.0,-0.12055487220752847,-3.674512504885468,C-M-0006-L.21-M1744-4.2024-06-30-11-36.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,-0.008017819234821902,1.0,-0.008017819234821902,-0.24438313027737157,C-M-0006-L.21-M1744-4.2024-07-01-11-49.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,-0.021891143764788058,2.0,-0.021891143764788058,-0.66724206195074,C-M-0006-L.21-M1744-4.2024-07-01-11-49.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,0.9860440550490642,1.0,-0.013955944950935772,-0.42537720210452235,C-M-0006-L.21-M1744-4.2024-07-01-11-49.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,-0.03408488450437168,3.0,-0.03408488450437168,-1.0389072796932488,C-M-0006-L.21-M1744-4.2024-07-01-11-49.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,0.9776072506706281,2.0,-0.022392749329371853,-0.6825309995592541,C-M-0006-L.21-M1744-4.2024-07-01-11-49.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,1.9924838288650653,1.0,-0.007516171134934746,-0.22909289619281106,C-M-0006-L.21-M1744-4.2024-07-01-11-49.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,0.1324907274143297,1.0,0.1324907274143297,4.03831737158877,C-M-0006-L.21-M1744-4.2024-07-02-11-50.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,0.13161786538403542,2.0,0.13161786538403542,4.011712536905399,C-M-0006-L.21-M1744-4.2024-07-02-11-50.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,0.9989772237595521,1.0,-0.0010227762404478868,-0.031174219808851593,C-M-0006-L.21-M1744-4.2024-07-02-11-50.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,0.11003766317627652,3.0,0.11003766317627652,3.3539479736129083,C-M-0006-L.21-M1744-4.2024-07-02-11-50.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,0.9829006439240552,2.0,-0.017099356075944816,-0.521188373194798,C-M-0006-L.21-M1744-4.2024-07-02-11-50.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,1.983799264509579,1.0,-0.016200735490421003,-0.4937984177480322,C-M-0006-L.21-M1744-4.2024-07-02-11-50.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,-0.0005203546279304623,1.0,-0.0005203546279304623,-0.015860409059320492,C-M-0006-L.21-M1744-4.2024-07-03-11-50.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,-0.014611082579314191,2.0,-0.014611082579314191,-0.44534579701749655,C-M-0006-L.21-M1744-4.2024-07-03-11-50.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,0.9857872185937835,1.0,-0.014212781406216513,-0.4332055772614793,C-M-0006-L.21-M1744-4.2024-07-03-11-50.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,-0.025321499593141634,3.0,-0.025321499593141634,-0.771799307598957,C-M-0006-L.21-M1744-4.2024-07-03-11-50.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,0.9783577355161452,2.0,-0.021642264483854756,-0.6596562214678929,C-M-0006-L.21-M1744-4.2024-07-03-11-50.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,1.9933812230480759,1.0,-0.0066187769519241435,-0.2017403214946479,C-M-0006-L.21-M1744-4.2024-07-03-11-50.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,-0.006566476276728643,1.0,-0.006566476276728643,-0.20014619691468905,C-M-0006-L.21-M1744-4.2024-07-04-11-48.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,-0.020672416299686046,2.0,-0.020672416299686046,-0.6300952488144307,C-M-0006-L.21-M1744-4.2024-07-04-11-48.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,0.9858007239049228,1.0,-0.014199276095077207,-0.43279393537795324,C-M-0006-L.21-M1744-4.2024-07-04-11-48.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,-0.042983774185218794,3.0,-0.042983774185218794,-1.3101454371654688,C-M-0006-L.21-M1744-4.2024-07-04-11-48.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,0.970358846276649,2.0,-0.029641153723350966,-0.9034623654877375,C-M-0006-L.21-M1744-4.2024-07-04-11-48.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,1.9862470563680439,1.0,-0.013752943631956116,-0.4191897219020224,C-M-0006-L.21-M1744-4.2024-07-04-11-48.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,-0.008006102650624247,1.0,-0.008006102650624247,-0.24402600879102704,C-M-0006-L.21-M1744-4.2024-07-05-11-47.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,-0.027287815922090917,2.0,-0.027287815922090917,-0.8317326293053312,C-M-0006-L.21-M1744-4.2024-07-05-11-47.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,0.9805995794738633,1.0,-0.019400420526136664,-0.5913248176366455,C-M-0006-L.21-M1744-4.2024-07-05-11-47.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,-0.032772241851915254,3.0,-0.032772241851915254,-0.998897931646377,C-M-0006-L.21-M1744-4.2024-07-05-11-47.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,0.9768022234970533,2.0,-0.023197776502946743,-0.7070682278098167,C-M-0006-L.21-M1744-4.2024-07-05-11-47.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,1.9966203903001305,1.0,-0.0033796096998695013,-0.1030105036520224,C-M-0006-L.21-M1744-4.2024-07-05-11-47.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,0.24608939346032788,1.0,0.24608939346032788,7.500804712670794,C-M-0006-L.21-M1744-4.2024-07-06-11-48.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,0.23770437356510912,2.0,0.23770437356510912,7.245229306264526,C-M-0006-L.21-M1744-4.2024-07-06-11-48.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,0.9897397786917739,1.0,-0.010260221308226125,-0.3127315454747323,C-M-0006-L.21-M1744-4.2024-07-06-11-48.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,0.2122999169222338,3.0,0.2122999169222338,6.470901467789687,C-M-0006-L.21-M1744-4.2024-07-06-11-48.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,0.9700988903990455,2.0,-0.02990110960095449,-0.9113858206370928,C-M-0006-L.21-M1744-4.2024-07-06-11-48.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,1.9802433934786556,1.0,-0.019756606521344366,-0.6021813667705763,C-M-0006-L.21-M1744-4.2024-07-06-11-48.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,-0.0068565853388190484,1.0,-0.0068565853388190484,-0.2089887211272046,C-M-0006-L.21-M1744-4.2024-07-07-11-48.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,-0.02053802834666871,2.0,-0.02053802834666871,-0.6259991040064623,C-M-0006-L.21-M1744-4.2024-07-07-11-48.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,0.986222885885708,1.0,-0.013777114114292055,-0.41992643820362185,C-M-0006-L.21-M1744-4.2024-07-07-11-48.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,-0.03600814469117493,3.0,-0.03600814469117493,-1.0975282501870118,C-M-0006-L.21-M1744-4.2024-07-07-11-48.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,0.9755148240170599,2.0,-0.02448517598294009,-0.7463081639600139,C-M-0006-L.21-M1744-4.2024-07-07-11-48.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,1.9904544772436907,1.0,-0.009545522756309266,-0.2909475336123064,C-M-0006-L.21-M1744-4.2024-07-07-11-48.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,-0.0024187928906008803,1.0,-0.0024187928906008803,-0.07372480730551483,C-M-0006-L.21-M1744-4.2024-07-08-11-48.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,-0.0058021609079251845,2.0,-0.0058021609079251845,-0.17684986447355963,C-M-0006-L.21-M1744-4.2024-07-08-11-48.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,0.9954251393909164,1.0,-0.004574860609083631,-0.13944175136486908,C-M-0006-L.21-M1744-4.2024-07-08-11-48.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,-0.01977768073755652,3.0,-0.01977768073755652,-0.6028237088807228,C-M-0006-L.21-M1744-4.2024-07-08-11-48.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,0.9849289043877243,2.0,-0.015071095612275709,-0.4593669942621636,C-M-0006-L.21-M1744-4.2024-07-08-11-48.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,1.9870224261153804,1.0,-0.01297757388461962,-0.395556452003206,C-M-0006-L.21-M1744-4.2024-07-08-11-48.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,-0.013164583758123053,1.0,-0.013164583758123053,-0.4012565129475906,C-M-0006-L.21-M1744-4.2024-07-09-11-49.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,-0.031351871661360366,2.0,-0.031351871661360366,-0.955605048238264,C-M-0006-L.21-M1744-4.2024-07-09-11-49.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,0.9817114998137613,1.0,-0.018288500186238732,-0.5574334856765566,C-M-0006-L.21-M1744-4.2024-07-09-11-49.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,-0.060532959670845085,3.0,-0.060532959670845085,-1.8450446107673582,C-M-0006-L.21-M1744-4.2024-07-09-11-49.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,0.9615517594104755,2.0,-0.03844824058952445,-1.1719023731687053,C-M-0006-L.21-M1744-4.2024-07-09-11-49.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,1.9820544665779145,1.0,-0.01794553342208549,-0.5469798587051657,C-M-0006-L.21-M1744-4.2024-07-09-11-49.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,-0.006132075173034953,1.0,-0.006132075173034953,-0.18690565127410538,C-M-0006-L.21-M1744-4.2024-07-10-11-49.NL5RH,C-M-0006-L.21-M1744-4
2,0.0,-0.02534652758989866,2.0,-0.02534652758989866,-0.7725621609401111,C-M-0006-L.21-M1744-4.2024-07-10-11-49.NL5RH,C-M-0006-L.21-M1744-4
2,1.0,0.9806390899014583,1.0,-0.019360910098541684,-0.5901205398035505,C-M-0006-L.21-M1744-4.2024-07-10-11-49.NL5RH,C-M-0006-L.21-M1744-4
3,0.0,-0.04492797900098293,3.0,-0.04492797900098293,-1.3694047999499597,C-M-0006-L.21-M1744-4.2024-07-10-11-49.NL5RH,C-M-0006-L.21-M1744-4
3,1.0,0.9670752290043847,2.0,-0.032924770995615305,-1.0035470199463545,C-M-0006-L.21-M1744-4.2024-07-10-11-49.NL5RH,C-M-0006-L.21-M1744-4
3,2.0,1.9879248613675535,1.0,-0.01207513863244647,-0.36805022551696837,C-M-0006-L.21-M1744-4.2024-07-10-11-49.NL5RH,C-M-0006-L.21-M1744-4
1,0.0,-0.02321829308933247,1.0,-0.02321829308933247,-0.7076935733628537,C-M-0006-L.21-M1744-4.2024-07-11-11-54.NL5RH,C-M-0006-L.21-M1744-4
